%<X-coord>,<Y-coord>,<Polarization>,<wavelength>,<type>,<deviceID>,<comment>
26267.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1351,no commment
25667.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1352,no commment
25967.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1353,no commment
26567.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1354,no commment
26567.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1355,no commment
27167.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1356,no commment
27167.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1357,no commment
26867.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1358,no commment
26867.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1359,no commment
28952.012,1255.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1360,no commment
29147.339,953.4,TE,1550,badLabel,badlabel_opt_in_TE_1550_device_jaspreet_calibration_1361,no commment
29013.664,953.394,TE,1550,badLabel,badlabel_opt_in_TE_1550_device_jaspreet_calibration_1362,no commment
28885.14,953.401,TE,1550,badLabel,badlabel_opt_in_TE_1550_device_jaspreet_calibration_1363,no commment
28768.55,953.401,TE,1550,badLabel,badlabel_opt_in_TE_1550_device_jaspreet_calibration_1364,no commment
28367.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1365,no commment
28652.012,1255.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1366,no commment
29252.012,1255.428,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1367,no commment
27767.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1368,no commment
28067.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1369,no commment
27467.692,1087.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1370,no commment
27467.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1371,no commment
28067.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1372,no commment
27767.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1373,no commment
27467.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1374,no commment
28067.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1375,no commment
27767.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1376,no commment
28367.692,787.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1377,no commment
28977.56,774.73,TE,1550,badLabel,badlabel_opt_in_TE_1550_PCM_PCM_SpiralWG20613TE_1378,no commment
28742.42,774.67,TE,1550,badLabel,badlabel_opt_in_TE_1550_PCM_PCM_SpiralWG5733TE_1379,no commment
28817.75,632.11,TE,1550,badLabel,badlabel_opt_in_TE_1550_PCM_PCM_SpiralWG0TE_1380,no commment
28367.692,487.528,TE,1550,badLabel,badlabel_opt_in_TE_1550_variabilitymrr_1381,no commment
28763.64,515.87,TE,1550,badLabel,badlabel_opt_in_TE_1550_PCM_PCM_SpiralWG9429TE_1382,no commment
28645.47,822.981,TE,1550,badLabel,badlabel_opt_in_TE_1550_device_jaspreet_calibration_1383,no commment
